title,address,distance,link,beds,baths,price,sqft,availability,lease_terms,amenities
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,1 Bedroom,1 Bathroom,"$1,365
Plus Fees
12 Month Lease",710,Not Available,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,2 Bedrooms,1 Bathroom,"$1,700
Plus Fees
12 Month Lease",925,Available Now,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,2 Bedrooms,1 Bathroom,"$1,585
Plus Fees
12 Month Lease",820,6/20/26,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,2 Bedrooms,1 Bathroom,"$2,074
Plus Fees
12 Month Lease",700,Available Now,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,2 Bedrooms,1 Bathroom,"$1,455
Plus Fees
12 Month Lease",700,Not Available,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,2 Bedrooms,1 Bathroom,"$1,475
Plus Fees
12 Month Lease",715,Not Available,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
University Heights,"250 Colonnade Dr, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/university-heights/e0k536m,,,,,,12 month lease,"Air Conditioning, Heat - Central, Heat - Floor/Wall, Heating, High-Speed Internet Available, Kitchen, Patio, Balcony, Porch or Deck, Refrigerator, Smoke-Free, Stove, Building Shuttle to campus, Fitness Room, Manager on Site, Near Shuttle to Campus, Pool, Property Manager On-Site, Laundry Access, Laundry Room in Community"
"1 ensuite room in 4BR/4BA Eagles Landing condo—ideal for students, all-female unit, minutes to UVA,","197 Yellowstone Drive, Charlottesville, VA 22903",0.9 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/1-ensuite-room-in-4br-4ba-eagles-landing-condo-ideal-for-students-all-female-unit-minutes-to-uva/ocpjjnf8d6,1 Bedroom,1 Bathroom,"Total Monthly Price
$775 / Bedroom
12 Month Lease","1,408",6/1/26,"12 month lease, 2 Year, 9 month lease, Academic Year, Fall Sublet, Flexible/Other lease, Semester, Short-Term lease, Spring Sublet, Summer Sublet, Winter Sublet","Air Conditioning, Carpet, Disability Accessible, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Individual Leases, International Student Friendly, Near Bus Stop, Outdoor Rec Space, Pool, Tennis Court, Washer/Dryer in Unit"
"1 ensuite room in 4BR/4BA Eagles Landing condo—ideal for students, all-female unit, minutes to UVA,","197 Yellowstone Drive, Charlottesville, VA 22903",0.9 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/1-ensuite-room-in-4br-4ba-eagles-landing-condo-ideal-for-students-all-female-unit-minutes-to-uva/ocpjjnf8d6,,,,,,"12 month lease, 2 Year, 9 month lease, Academic Year, Fall Sublet, Flexible/Other lease, Semester, Short-Term lease, Spring Sublet, Summer Sublet, Winter Sublet","Air Conditioning, Carpet, Disability Accessible, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Individual Leases, International Student Friendly, Near Bus Stop, Outdoor Rec Space, Pool, Tennis Court, Washer/Dryer in Unit"
Shamrock Gardens (Available for 26-27 Year),,0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/shamrock-gardens-available-for-26-27-year/ocpnm1pn6q,1 Bedroom,1 Bathroom,"$1,200
Plus Fees
12 Month Lease",,5/1/26,,"Air Conditioning, Carpet, Hardwood Floors, High-Speed Internet Available, Smoke-Free, Individual Leases, Near Bus Stop, Laundry Access, Laundry Room in Community"
Shamrock Gardens (Available for 26-27 Year),,0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/shamrock-gardens-available-for-26-27-year/ocpnm1pn6q,,,,,,,"Air Conditioning, Carpet, Hardwood Floors, High-Speed Internet Available, Smoke-Free, Individual Leases, Near Bus Stop, Laundry Access, Laundry Room in Community"
Shamrock Gardens (Available for 26-27 Year),,0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/shamrock-gardens-available-for-26-27-year/ocpnm1pn6q,2 Bedrooms,1 Bathroom,"$1,360
Plus Fees
12 Month Lease",,5/1/26,,"Air Conditioning, Carpet, Hardwood Floors, High-Speed Internet Available, Smoke-Free, Individual Leases, Near Bus Stop, Laundry Access, Laundry Room in Community"
Shamrock Gardens (Available for 26-27 Year),,0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/shamrock-gardens-available-for-26-27-year/ocpnm1pn6q,,,,,,,"Air Conditioning, Carpet, Hardwood Floors, High-Speed Internet Available, Smoke-Free, Individual Leases, Near Bus Stop, Laundry Access, Laundry Room in Community"
"1 bed, 1 bath unit steps from Scott Stadium","2307 Price Avenue, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/1-bed-1-bath-unit-steps-from-scott-stadium/ocpeywhfrq,1 Bedroom,1 Bathroom,"Total Monthly Price
$2,320
11 Month Lease",650,Available Now,"9 month lease, Academic Year, Fall Sublet, Flexible/Other lease, Month-to-Month, Semester, Spring Sublet, Summer Sublet, Winter Sublet","Air Conditioning, Carpet, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Laundry Access, Washer/Dryer in Unit"
"1 bed, 1 bath unit steps from Scott Stadium","2307 Price Avenue, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/1-bed-1-bath-unit-steps-from-scott-stadium/ocpeywhfrq,,,,,,"9 month lease, Academic Year, Fall Sublet, Flexible/Other lease, Month-to-Month, Semester, Spring Sublet, Summer Sublet, Winter Sublet","Air Conditioning, Carpet, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Laundry Access, Washer/Dryer in Unit"
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,Studio,1 Bathroom,"$1,620
Plus Fees",616,Not Available,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances"
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,,,,,,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances"
29 Central at Stonefield,"2150 Bond St, Charlottesville, VA 22901",2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/29-central-at-stonefield/8ls4yn3,Studio,1 Bathroom,"$1,720 - $1,750
Plus Fees",743,Not Available,,"Air Conditioning, Carpet, Ceiling Fans, Dishwasher, Garbage Disposal, Granite Countertops, Hardwood Floors, Heat - Central, Heat - Floor/Wall, Heating, Kitchen, Living Room, Microwave, Patio, Balcony, Porch or Deck, Refrigerator, BBQ/BBQ Area, Business Center, Clubhouse, Conference Room, Elevator, Fitness Room, Full-time Maintenance Staff, Manager on Site, Property Manager On-Site, Washer/Dryer in Unit, 24-hour On-call Emergency Maintenance, Cafe, Central Mail Center, Electric Car Chargers, Friendly And Professional Onsite Mgmt., Fully-equipped Kitchens, Garage With Charging Stations, Key Pad, Large Windows, Maple Wood Cabinetry, Model Home to View, Package Receiving Area, Parking Deck, Private Patio/balcony, Stainless-steel Energy Eff. Appliances"
